PO_NUMBER,AGENCY_NAME,NIGP_DESCRIPTION,PO_TOTAL_AMOUNT,ORDER_DATE,SUPPLIER,SUPPLIER_FULL_ADDRESS,SUPPLIER_CITY,SUPPLIER_STATE
PO352134,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$11280.00,01/03/2011,ROBERT MORRIS,413 5TH STREET NE  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO217769-V9,DEPARTMENT OF MENTAL HEALTH,CONSTRUCTION MANAGEMENT SERVICES 26,$12892115.00,01/27/2011,GILBANE BUILDING CO.,7 JACKSON WALKWAY  ; PROVIDENCE  ; RI  ; 02903,PROVIDENCE  ,RI
PO303370-V8,DEPARTMENT OF MENTAL HEALTH,CONSTRUCTION MANAGEMENT SERVICES 26,$3403630.00,01/27/2011,GILBANE BUILDING CO.,7 JACKSON WALKWAY  ; PROVIDENCE  ; RI  ; 02903,PROVIDENCE  ,RI
PO348874-V2,DEPARTMENT OF HEALTH,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$50000.00,01/27/2011,HOWARD UNIVERSITY HOSPITAL,"2041 GEORGIA AVENUE, NW SUITE 2078  ; WASHINGTON  ; DC  ; 20060-",WASHINGTON  ,DC
PO354303,STATE SUPERINTENDENT OF EDUCATION (OSSE),PARTNERING WORKSHOP FACILITATION SERVICES 64,$15000.00,01/28/2011,"RESONANCE, LLC",6184 POPLAR BLUFF CIRCLE  ; NORCROSS  ; GA  ; 30092,NORCROSS  ,GA
PO345070-V3,CHILD AND FAMILY SERVICES,"PASSENGER TRANSPORTATION SERVICES, SHIP OR FERRY 56",$325228.51,01/28/2011,ACME AUTO LEASING LLC,440 WASHINGTON AVENUE  ; NORTH HAVEN  ; CT  ; 06473,NORTH HAVEN  ,CT
PO354350,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"COMPUTERS, PARTS AND SUPPLIES 29",$3467.97,01/28/2011,DELL COMPUTER CORP.,ONE DELL WAY   ; ROUND ROCK  ; TX  ; 78682-,ROUND ROCK  ,TX
PO354292,OFFICE OF THE ATTORNEY GENERAL,LEGAL SERVICES INCLUDING DEPOSITIONS AND EXPERT WITNESS TESTIMONY 50,$4000.00,01/28/2011,REHABILITATION PERSPECTIVES,9304C OLD KEENE MILL RD.  ; BURKE  ; VA  ; 22015,BURKE  ,VA
PO354409,DISTRICT OF COLUMBIA RETIREMENT BOARD,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$40575.00,01/28/2011,PRM CONSULTING INC,"1814 13TH STREET, NW   ; WASHINGTON  ; DC  ; 20009-",WASHINGTON  ,DC
PO354365,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,IN-SERVICE TRAINING (FOR EMPLOYEES) 35,$3250.00,01/28/2011,AMERICAN RED CROSS OF THE NATI,8550 ARLINGTON BLVD  ; FAIRFAX  ; VA  ; 22031,FAIRFAX  ,VA
PO354386,METROPOLITAN POLICE DEPARTMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$25000.00,01/28/2011,DIGI DOCS INC DOCUMENT MGERS,510 FLORIDA AVE NW   ; WASHINGTON  ; DC  ; 20001-,WASHINGTON  ,DC
PO354384,DEPT. OF HOUSING AND COMM. DEVELOPMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$233286.33,01/28/2011,EASTER SEAL SOCIETY,1420 SPRING STREET   ; SILVER SPRING  ; MD  ; 20910-,SILVER SPRING  ,MD
PO354390,DEPARTMENT OF TRANSPORTATION,,$29343.50,01/28/2011,PRIME SOURCE TECHNOLOGIES LLC,1010 VERMONT AVENUE N.W SUITE 716  ; WASHINGTON  ; DC  ; 20005-,WASHINGTON  ,DC
PO354316,OFFICE OF CHIEF TECHNOLOGY OFFICER,COMPUTER SOFTWARE CONSULTING 29,$34987.04,01/28/2011,"OST, INC.",1155 15TH STREET NW                                SUITE 600  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO337030-V2,DEPARTMENT OF REAL ESTATE SERVICES,"BUILDING CONSTRUCTION, COMMERCIAL AND INSTITUTIONAL 24",$45938.66,01/28/2011,MICON CONSTRUCTIONS INC,1818 NEW YORK AVE NE                               SUITE 218  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO354380,DEPT. OF HOUSING AND COMM. DEVELOPMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$370000.00,01/28/2011,LYDIA'S HOUSE,3939 SOUTH CAPITOL ST. SW   ; WASHINGTON  ; DC  ; 20032-,WASHINGTON  ,DC
PO354313,DISTRICT DEPARTMENT OF THE ENVIRONMENT,"CAMERAS, STILL, SPECIALIZED (INCLUDING COMPLETE SYSTEMS FOR MEDICAL AND DENTAL PHOTOGRAPHY, PHOTOMICROGRAPHY, ETC.) 39",$5644.25,01/28/2011,"STAR OFFICE PRODUCTS, INC",1900 L STREET NW SUITE 303  ; WASHINGTON  ; DC  ; 20036-,WASHINGTON  ,DC
PO354383,DEPART OF YOUTH REHABILITATION SERVICES,"CAFETERIA AND KITCHEN EQUIPMENT, COMMERCIAL, MAINTENANCE AND REPAIR 30",$3361.90,01/28/2011,ELECTRIC MOTOR REPAIR COMPANY,9100 YELLOWBRICK ROAD                              SUITE H  ; BALTIMORE  ; MD  ; 21237,BALTIMORE  ,MD
PO354355,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"CALCULATORS, ELECTRONIC, PRINTING TYPE, PROGRAMMABLE 22",$4589.15,01/28/2011,METROPOLITAN OFFICE PRODUCTS,910 BARNABY ST SE # 201  ; WASHINGTON  ; DC  ; 20032-,WASHINGTON  ,DC
PO354381,DEPT. OF HOUSING AND COMM. DEVELOPMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$203125.00,01/28/2011,CENTRAL AMERICAN RESOURCE CTR,1460 COLUMBIA ROAD NW   ; WASHINGTON  ; DC  ; 20009-,WASHINGTON  ,DC
PO354310,OFFICE OF UNIFIED COMMUNICATIONS,COMPUTER HARDWARE CONSULTING 28,$121849.50,01/28/2011,PROCOM CORPORATION,10820 GUILFORD ROAD  ; ANNAPOLIS JUNCTION  ; MD  ; 20701,ANNAPOLIS JUNCTION  ,MD
PO354378,DEPARTMENT OF HUMAN SERVICES,"GENERATORS, PORTABLE AND STATIONARY, INCLUDING PARTS AND ACCESSORIES MAINTENANCE AND REPAIR 39",$3060.00,01/28/2011,KELLY GENERATOR & EQUIPMENT IN,8421 WESTPHALIA ROAD  ; UPPER MARLBORO  ; MD  ; 20772,UPPER MARLBORO  ,MD
PO354389,DC PUBLIC LIBRARY,ELECTRICAL 38,$9000.00,01/28/2011,JONES ELECTRIC COMPANY INC,2615 30TH STREET NE  ; WASHINGTON  ; DC  ; 20018,WASHINGTON  ,DC
PO343928-V2,DEPART OF YOUTH REHABILITATION SERVICES,,$4950.00,01/28/2011,DC HOUSING AUTHORITY,"1133 N. CAPITOL ST., NE, #329  ; WASHINGTON  ; DC  ; 20002",WASHINGTON  ,DC
PO354382,DEPT. OF HOUSING AND COMM. DEVELOPMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$1056904.00,01/28/2011,UNIVERSITY LEGAL SERVICES,220 I STREET NE SUITE 130  ; WASHINGTON  ; DC  ; 20002-,WASHINGTON  ,DC
PO354299,METROPOLITAN POLICE DEPARTMENT,"APPLICATIONS SOFTWARE FOR MICROCOMPUTER SYSTEMS: BUSINESS, MATHEMATICAL/STATISTICAL, MEDICAL, SCIENTIFIC, ETC. 07",$35000.00,01/28/2011,NOW TECHNOLOGIES INC.,"9602E M.L.K., JR. HWY.   ; LANHAM  ; MD  ; 20706-",LANHAM  ,MD
PO354376,DEPT. OF HOUSING AND COMM. DEVELOPMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$229822.00,01/28/2011,ARCH DEVELOPMENT CORPORATION,1227 GOOD HOPE RD. S.E.   ; WASHINGTON  ; DC  ; 20020-,WASHINGTON  ,DC
PO354321,OFFICE OF PEOPLE'S COUNSEL,"COMMUNICATION CONTROL UNITS: CONCENTRATORS, MULTIPLEXORS, COUPLERS, ETC. 21",$7627.80,01/28/2011,"MVS, INC.",PO BOX 55797  ; WASHINGTON  ; DC  ; 20040,WASHINGTON  ,DC
PO354296,DEPARTMENT OF PARKS AND RECREATION,"LIGHTING SERVICES FOR PARKS, ATHLETIC FIELDS, PARKING LOTS, ETC. 54",$34650.00,01/28/2011,"C&E SERVICES, INC. OF WASHINGTON",1224 W STREET SE   ; WASHINGTON  ; DC  ; 20020-,WASHINGTON  ,DC
PO354385,METROPOLITAN POLICE DEPARTMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$25000.00,01/28/2011,LASER ART INC,2209 CHANNING STREET NE PO BOX 41083  ; WASHINGTON  ; DC  ; 20018-0483,WASHINGTON  ,DC
PO354403,METROPOLITAN POLICE DEPARTMENT,RECYCLED OFFICE SUPPLIES 73,$10000.00,01/28/2011,CAPITAL SERVICES AND SUPPLIES,2804 DOUGLAS STREET NE   ; WASHINGTON  ; DC  ; 20018-,WASHINGTON  ,DC
PO354379,DISTRICT DEPARTMENT OF THE ENVIRONMENT,"FLOW CONTROLLERS, INDICATORS, CALIBRATORS, AND RECORDERS (FOR AIR AND GASES) 15",$22449.00,01/28/2011,TELEDYNE ADVANCED POLLUTION,6565 NANCY RIDGE DR  ; SAN DIEGO  ; CA  ; 92121,SAN DIEGO  ,CA
PO354311,OFFICE OF CHIEF TECHNOLOGY OFFICER,"MAPPING SERVICES, DIGITIZED, CARTOGRAPHY (SEE 962-52 FOR STANDARD MAPPING SERVICES) 33",$17019.96,01/28/2011,ONIX NETWORKING CORP.,26931 DETROIT ROAD   ; WESTLAKE  ; OH  ; 44145-,WESTLAKE  ,OH
PO354293,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$25000.00,01/28/2011,GLOBAL ENGINEERING SOLUTIONS,1232 M STREET NW SUITE 100  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO354359,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"INSTRUCTIONAL AIDS: COURSES, LESSON PLANS (PREPARED), PROGRAMS, ANCILLARY MATERIALS, VIDEOS, ETC. (SEE CLASS 715 FOR TEXTBOOKS) 70",$3122.25,01/28/2011,THE BOOKSOURCE INC,1230 MACKLIND AVE  ; ST. LOUIS  ; MO  ; 63110,ST. LOUIS  ,MO
PO354377,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"BUS TRANSPORTATION SERVICES, SCHOOL 16",$40850.00,01/28/2011,WASH METRO AREA TRANSIT AUTH,600 5TH STREET NW  ; WASHINGTON  ; DC  ; 20001,WASHINGTON  ,DC
PO354388,CHILD AND FAMILY SERVICES,TOKENS 88,$6365.00,01/28/2011,WASH METRO AREA TRANSIT AUTH,600 5TH STREET NW  ; WASHINGTON  ; DC  ; 20001,WASHINGTON  ,DC
PO354374,METROPOLITAN POLICE DEPARTMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$5200.00,01/28/2011,"LEICA MICROSYSTEMS, INC.",2345 WAUKEGAN ROAD  ; BANNOCKBURN  ; IL  ; 60015,BANNOCKBURN  ,IL
PO354366,DEPARTMENT OF PARKS AND RECREATION,JANITORIAL EQUIPMENT AND SUPPLIES (NOT OTHERWISE CLASSIFIED) 65,$4760.00,01/28/2011,GENERAL MERCHANDISE SUPPLIES,"2221 ADAMS PLACE, N.E.  ; WASHINGTON  ; DC  ; 20018",WASHINGTON  ,DC
PO354300,FIRE AND EMERGENCY MEDICAL SERVICES,"WORKSTATIONS: SPARC, RISC, ETC. (FOR USE WITH CAD/CAM, ETC.) 96",$28921.00,01/28/2011,FAAC INCORPORATED,1229 OAK VALLEY DR  ; ANN ARBOR  ; MI  ; 48108-8108,ANN ARBOR  ,MI
PO350589-V2,OFFICE OF DISABILITY RIGHTS,"COPY MACHINE, PLAIN PAPER TYPE (INCLUDING COST-PER-COPY TYPE LEASES) RENTAL OR LEASE 26",$9710.92,01/28/2011,XEROX CORPORATION,100 S. CLINTON AVENUE XRX2-40A  ; ROCHESTER  ; NY  ; 14644-,ROCHESTER  ,NY
PO344049-V2,CHILD AND FAMILY SERVICES,PERSONNEL/EMPLOYMENT CONSULTING 85,$9643.20,01/28/2011,KATRINA M. DIXON,13548 LORD BALTIMORE PLACE  ; UPPER MARLBORO  ; MD  ; 20772,UPPER MARLBORO  ,MD
PO354408,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,SOFTWARE MAINTENANCE/SUPPORT 45,$66516.75,01/28/2011,FOLLETT SOFTWARE CO.,1391 CORPORATE DR  ; MCHENRY  ; IL  ; 60050,MCHENRY  ,IL
PO354290,DEPARTMENT OF CORRECTIONS,PRISONER CLOTHING 49,$7416.00,01/28/2011,TOUCAN PRINTING & PROMO PROD,"220 I STREET NE, SUITE 200   ; WASHINGTON  ; DC  ; 20002-",WASHINGTON  ,DC
PO354302,DEPARTMENT OF PUBLIC WORKS,DATA RECOVERY SERVICES 23,$4029.82,01/28/2011,IRON MOUNTAIN,1000 CAMPUS DRIVE  ; COLLEGEVILLE  ; PA  ; 19426,COLLEGEVILLE  ,PA
PO349854-V3,DEPARTMENT OF MENTAL HEALTH,ACCOUNTING AND BILLING SERVICES (INCLUDING PAYROLL SERVICES) 10,$203700.00,01/28/2011,"PUBLIC CONSULTING GROUP, INC.",148 STATE ST                                       10TH FLOOR  ; BOSTON  ; MA  ; 02109,BOSTON  ,MA
PO343492-V3,DEPARTMENT OF MENTAL HEALTH,ACCOUNTING AND BILLING SERVICES (INCLUDING PAYROLL SERVICES) 10,$122400.00,01/28/2011,"PUBLIC CONSULTING GROUP, INC.",148 STATE ST                                       10TH FLOOR  ; BOSTON  ; MA  ; 02109,BOSTON  ,MA
PO343210-V2,CHILD AND FAMILY SERVICES,PERSONNEL/EMPLOYMENT CONSULTING 85,$17185.60,01/28/2011,DARRYL R. MIDDLEBROOK,520 S. 15TH STREET   ; PALATKA  ; FL  ; 32177-,PALATKA  ,FL
PO354319,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"CONCESSIONS, CATERING, VENDING: MOBILE AND STATIONARY 15",$4000.00,01/28/2011,GREAT AMERICAN CORP,T/A DUTCHMILL CATERING 2335 BLADENSBURG RD NE  ; WASHINGTON  ; DC  ; 20018-,WASHINGTON  ,DC
PO354406,DEPARTMENT OF HUMAN SERVICES,MAILING EQUIPMENT INCLUDING POSTAGE METER RENTAL OR LEASE 54,$3521.45,01/28/2011,PITNEY BOWES,7630 LITTLE RIVER TURNPIKE                         SUITE 800M  ; ANNANDALE  ; VA  ; 22003,ANNANDALE  ,VA
PO354341,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"TEACHING AND INSTRUCTION SERVICES  (INCLUDING ELEMENTARY AND SECONDARY EDUCATION, HIGHER EDUCATION AND ADULT EDUCATION) 78",$33770.50,01/28/2011,SCHOLASTIC LIBRARY PUBLISHING,DBA GROLIER PUBLISHING                             90 OLD SHERMAN TURNPIKE  ; DANBURY  ; CT  ; 06816,DANBURY  ,CT
PO354387,CHILD AND FAMILY SERVICES,"PAPER CUTTING, DRILLING, FOLDING, PUNCHING, SHREDDING, TRIMMING, ETC. 71",$7500.00,01/28/2011,PAPER TIGER SECURE SHREDDING,6774 MORNING RIDE CIRCLE  ; ALEXANDRIA  ; VA  ; 22315,ALEXANDRIA  ,VA
PO354543,DEPARTMENT OF PUBLIC WORKS,"CLOTHING AND BELTS, SAFETY (NOT AUTOMOTIVE)(SEE 345-79 FOR REFLECTIVE TYPE) 08",$8224.00,01/31/2011,GENERAL MERCHANDISE SUPPLIES,"2221 ADAMS PLACE, N.E.  ; WASHINGTON  ; DC  ; 20018",WASHINGTON  ,DC
PO350287-V2,DEPARTMENT OF EMPLOYMENT SERVICES,HUMAN SERVICES (NOT OTHERWISE CLASSIFIED) 59,$2874.00,01/31/2011,PRINCE GEORGE'S COMM. COLLEGE,301 LARGO ROAD   ; LARGO  ; MD  ; 20774-2199,LARGO  ,MD
PO354514,OFFICE OF THE CHIEF MEDICAL EXAMINER,"LABORATORY EQUIPMENT AND ACCESSORIES, MAINTENANCE AND REPAIR: FOR GENERAL AND ANALYTICAL RESEARCH USE, NUCLEAR, OPTICAL, PHYSICAL 62",$7500.00,01/31/2011,ORASURE TECHNOLOGIES,220 EAST 1ST  ; BETHLEHEM  ; PA  ; 18015,BETHLEHEM  ,PA
PO354541,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$158200.88,01/31/2011,HAGERTY CONSULTING INC,1618 ORRINGTON AVE SUITE 201  ; EVANSTON   ; IL  ; 60201,EVANSTON   ,IL
PO354462,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/31/2011,COLIN WINTERBOTTOM,2101 NEW HAMPSHIRE AVE NW #407  ; WASHINGTON  ; DC  ; 20009,WASHINGTON  ,DC
PO354449,OFFICE OF MUNICIPAL PLANNING,"PLANNING, URBAN (COMMUNITY, REGIONAL, AREAWIDE, AND STATE) 64",$15000.00,01/31/2011,SHAW MAIN STREET,"1426 9TH STREET, NW  ; WASHINGTON  ; DC  ; 20001",WASHINGTON  ,DC
PO354483,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$19000.00,01/31/2011,DC FILM ALLIANCE,"1317 F STREET, NW SUITE 920  ; WASHINGTON  ; DC  ; 20004-",WASHINGTON  ,DC
PO354520,DEPT. OF HOUSING AND COMM. DEVELOPMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$203131.00,01/31/2011,DC CHAMBR OF COMMRC FNDTION,1213 K STREET NW  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO354457,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/31/2011,JANIS G.GOODMAN,512 8TH STREET NE  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO354566,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$25000.00,01/31/2011,"ENGLE MARTIN & ASSOCIATES, INC","5180 ROSWELL RD, SUITE N100  ; ATLANTA   ; GA  ; 30342",ATLANTA   ,GA
PO354432,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$13800.00,01/31/2011,EDWARD ABRAMSON,4104 HARRISON STREET NW  ; WASHINGTON  ; DC  ; 20015,WASHINGTON  ,DC
PO354431,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$24250.00,01/31/2011,EDWARD ABRAMSON,4104 HARRISON STREET NW  ; WASHINGTON  ; DC  ; 20015,WASHINGTON  ,DC
PO354481,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/31/2011,JOSHUA COGAN,"3119 ADAMS MILL RD., NW  ; WASHINGTON  ; DC  ; 20010",WASHINGTON  ,DC
PO354465,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/31/2011,MICHELLE HERMAN,"3640 NEW HAMPSHIRE AVE., NW APT. 4  ; WASHINGTON  ; DC  ; 20010",WASHINGTON  ,DC
PO354466,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/31/2011,MIA FEUER,"1235 WYLIE ST., NE  ; WASHINGTON  ; DC  ; 20002",WASHINGTON  ,DC
PO354480,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$2980.91,01/31/2011,ALEXANDER PERGAMENT,"3217 13TH ST., NW  ; WASHINGTON  ; DC  ; 20010",WASHINGTON  ,DC
PO354458,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$3000.00,01/31/2011,KATHERINE M. JORDAN,"910 O ST., NW  ; WASHINGTON  ; DC  ; 20001",WASHINGTON  ,DC
PO354491,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/31/2011,ERIK SANDBERG,"315 17TH ST., NE   ; WASHINGTON  ; DC  ; 20002-",WASHINGTON  ,DC
PO354533,OFFICE OF PEOPLE'S COUNSEL,LEGAL CONSULTING 74,$2527.48,01/31/2011,"NEXTALK, INC.",6985 UNION PARK CTR.- STE 200   ; MIDVALE  ; UT  ; 84047,MIDVALE  ,UT
PO354436,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$15880.00,01/31/2011,LIN LIU,2608 GARFIELD ST NW  ; WASHINGTON  ; DC  ; 20008,WASHINGTON  ,DC
PO354517,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$16340.00,01/31/2011,ANNE KIEFHABER,320 9TH STREET NE  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO354474,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/31/2011,MARTA PEREZ-GARCIA,"1410 A ST., NE  ; WASHINGTON  ; DC  ; 20002",WASHINGTON  ,DC
PO354510,DEPARTMENT OF HUMAN SERVICES,EMERGENCY SHELTER 37,$23100.00,01/31/2011,WTOP RADIO,"3400 IDAHO AVENUE, NW  ; WASHINGTON  ; DC  ; 20016",WASHINGTON  ,DC
PO354445,DEPARTMENT OF MOTOR VEHICLES,"PAPER CUTTING, DRILLING, FOLDING, PUNCHING, SHREDDING, TRIMMING, ETC. 71",$4000.00,01/31/2011,"SHRED-IT USA, INC.",850 EAST GUDE DRIVE                                SUITE H  ; ROCKVILLE  ; MD  ; 20850,ROCKVILLE  ,MD
PO354519,DEPARTMENT OF CORRECTIONS,"PHYSIOLOGICAL TESTING AND RECORDING EQUIPMENT (SINGLE AND MULTICHANNEL), AND ACCESSORIES: ELECTRODES, MONITORS, STIMULATORS, ETC. 73",$26000.00,01/31/2011,LAW ENFORCMENT PSYCHOLOGICAL,15251 NATIONAL AVE                                 SUITE 201  ; LOS GATOS  ; CA  ; 95032,LOS GATOS  ,CA
PO354549,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,RESOURCE BOOKS AND MATERIALS (NOT OTHERWISE CLASSIFIED) 87,$6822.54,01/31/2011,CENGAGE LEARNING,5191 NATORP BLVD  ; MASON  ; OH  ; 45040,MASON  ,OH
PO354464,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$5000.00,01/31/2011,MICHAEL D. IACOVONE,"68 V STREET, NW APT. 2  ; WASHINGTON  ; DC  ; 20001-",WASHINGTON  ,DC
PO354429,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$31900.00,01/31/2011,SOUTH CAPITOL ST PARTNERSHIP,212 VAN BUREN ST NW  ; WASHINGTON  ; DC  ; 20012,WASHINGTON  ,DC
PO347445-V2,DEPARTMENT OF EMPLOYMENT SERVICES,HUMAN SERVICES (NOT OTHERWISE CLASSIFIED) 59,$3850.00,01/31/2011,GEORGETWN UNIV LOMBARDI CANCER,650 PENN. AVE SE STE 230   ; WASHINGTON  ; DC  ; 22201-,WASHINGTON  ,DC
PO354540,DEPARTMENT OF PUBLIC WORKS,ELECTRICAL AND ELECTRONIC PRODUCTS (INCL. COMPUTERS AND PERIPHERALS) 37,$24000.00,01/31/2011,"GENERAL SERVICES, INC.","3613 GEORGIA AVENUE, NW   ; WASHINGTON  ; DC  ; 20010-1620",WASHINGTON  ,DC
PO354476,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$30000.00,01/31/2011,PRISONS FOUNDATION,"1600 K STREET, NW SUITE 501  ; WASHINGTON  ; DC  ; 20006-",WASHINGTON  ,DC
PO354548,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"RECYCLED BIOCHEMISTRY, CHEMISTRY, AND ENVIRONMENTAL SCIENCE EQUIPMENT AND SUPPLIES 97",$2514.20,01/31/2011,BIO RAD LABORATORIES INC.,1000-2000 ALFRED NOBLE DRIVE                       4000  ; HERCULES  ; CA  ; 94547,HERCULES  ,CA
PO317283-V2,DC PUBLIC LIBRARY,"JOINT SEALANTS: ASPHALT, ELASTOMERIC MATERIALS, GLASS FILAMENT, IMPERVIOUS MEMBRANES, PLASTIC, RUBBER, SILICONES, ETC. 56",$830639.00,01/31/2011,HR GENERAL MAINTENANCE CORP,"2021 SHANNON PLACE, SE  ; WASHINGTON  ; DC  ; 20020",WASHINGTON  ,DC
PO350752,DC NATIONAL GUARD,"FOR CREDIT CLASSES, SEMINARS, WORKSHOPS, ETC. 25",$4164.00,01/31/2011,THE UNIVERSITY OF MD,UNIVERSITY OF MARYLAND                             3501 UNIVERSITY BLVD. EAST  ; ADELPHI  ; MD  ; 20783,ADELPHI  ,MD
PO354452,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$12000.00,01/31/2011,EAST OF THE RIVER BOYS & GIRLS,"3715-A ALABAMA AVENUE, SE  ; WASHINGTON  ; DC  ; 20020",WASHINGTON  ,DC
PO354471,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$6992.37,01/31/2011,THURGOOD MARSHALL ACADEMY,"2427 MLK, JR AVENUE, SE   ; WASHINGTON  ; DC  ; 20020-",WASHINGTON  ,DC
PO354434,FIRE AND EMERGENCY MEDICAL SERVICES,ELECTRICAL 38,$4400.00,01/31/2011,EXECUTIVE CONTRACTORS,"6413 9TH STREET, NW  ; WASHINGTON  ; DC  ; 20012-0012",WASHINGTON  ,DC
PO345515-V2,OFFICE OF CHIEF TECHNOLOGY OFFICER,COMPUTER NETWORK CONSULTING 30,$88100.00,01/31/2011,"OST, INC.",1155 15TH STREET NW                                SUITE 600  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO354525,DEPARTMENT OF MENTAL HEALTH,"ADMINISTRATION SERVICES, HEALTH 07",$94080.00,01/31/2011,"SOFTECH, INC",7184 COLLINGWOOD COURT  ; ELKRIDGE  ; MD  ; 21075,ELKRIDGE  ,MD
PO354470,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$6000.00,01/31/2011,CORCORAN SCHOOL OF ART,500 17TH STREET NW   ; WASHINGTON  ; DC  ; 20006-,WASHINGTON  ,DC
PO354477,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$21517.50,01/31/2011,"DC WHEEL PRODUCTIONS, INC.",DANCE PLACE                                        3225 8TH STREET NE  ; WASHINGTON  ; DC  ; 20017,WASHINGTON  ,DC
